reporting_date,uniqueContID,ProductID,platform_identifier,confirmation_platform,counterparty_1_lei,counterparty_1_ID,counterparty_1_country,counterparty_2_lei,counterparty_2_name,counterparty_2_country,counterparty_2_sector,counterparty_2_rating,asset_class,contract_type,product_name,instrument_type,underlying_asset_type,underlying_id,underlying_name,cfi_code,isin,trade_date,effective_date,maturity_date,termination_date, notional_amount_leg1 ,notional_currency_leg1, notional_amount_leg2 ,notional_currency_leg2, price ,price_currency,fixed_rate_leg1,fixed_rate_leg2,floating_rate_index_leg1,floating_rate_index_leg2,spread_leg1_bps,spread_leg2_bps,payment_frequency_leg1,payment_frequency_leg2,day_count_leg1,day_count_leg2,buyer_lei,seller_lei,payer_leg1,receiver_leg1,direction,position_side,quantity,unit_of_measure,cleared,central_counterparty_lei,clearing_timestamp,settlement_date,settlement_currency,settlement_type,valuation_timestamp,valuation_amount,valuation_currency,valuation_method,valuation_source,collateralisation_category,collateral_portfolio_indicator,collateral_portfolio_code, initial_margin_posted , initial_margin_received , variation_margin_posted , variation_margin_received , excess_collateral_posted , excess_collateral_received ,margin_currency,option_type,option_style,strike_price,strike_currency,option_premium,premium_currency,premium_payment_date,expiry_date,reference_entity_lei,reference_entity_name,reference_obligation,seniority,credit_event,restructuring_clause,master_agreement_type,master_agreement_version,netting_set_id,margin_agreement_id,beneficiary_lei,broker_lei,clearing_member_lei
31/5/25,99999990290,99990001,MTF,Manual,254900F6KD0V3NHL4K90,AkbarBank SG,SG,4TVQYNWHBKFTDFJ8PM21,Counterparty 685 Capital,IN,Fund,B,Equity,Swap,Equity Swap,OTC Derivative,Single Name Equity,AAPL,AAPL US Equity,SESXXX,US1359831960,9/7/25,14/7/25,13/10/25,,"160,000,000",CNH,,,41.4412,CNH,,,,,,,Monthly,,30/360,,4TVQYNWHBKFTDFJ8PM21,5493001KJTIIGC8Y1R12,4TVQYNWHBKFTDFJ8PM21,5493001KJTIIGC8Y1R12,Sell,Long,119353,Barrels,Y,SGXASGSGXXX,2025-07-09T03:00:00,10/7/25,CNH,Physical,2025-07-11T19:00:00,"-6,313,727",CNH,Mark-to-Model,Counterparty Statement,One-way CSA,N,CSA-9189,"3,883,927","3,651,678","6,313,727", -   ,"1,433,819","422,444",CNH,,,,,,,,,,,,,,,GMRA,1992,NS-149,MA-200,,,
31/5/25,99999990291,99990001,Bilateral,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,2NH8FWYBVSK4D3XT4025,Counterparty 207 Pte Ltd,FR,Corporate,BB,Equity,Option,Equity Option,OTC Derivative,Single Name Equity,HSBA,HSBA LN Equity,OESXXX,US1541625290,28/1/25,2/2/25,31/1/35,,"60,000,000",CNH,,,66.74,CNH,,,,,,,Annual,,ACT/360,,254900F6KD0V3NHL4K90,2NH8FWYBVSK4D3XT4025,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,Buy,Short,282927,Barrels,N,,,30/1/25,CNH,Physical,2025-01-30T19:00:00,"1,045,009",CNH,Mark-to-Market,Internal Model,Partially Collateralised,Y,CSA-4962,"464,078","1,233,506", -   ,"1,045,009","31,131","85,859",CNH,Call,American,84.3823,CNH,112784.94,CNH,30/1/25,4/12/34,,,,,,,GMRA,1992,NS-153,MA-254,,N0JYO53L2EFD2PWHI986,
31/5/25,99999990292,99990001,MTF,TriOptima,254900F6KD0V3NHL4K90,AkbarBank SG,SG,AZWIMV28ZUITFI6VP416,Counterparty 133 Investments,IN,Broker Dealer,AA,Commodity,Forward,Commodity Forward,OTC Derivative,Commodity,COPPER,Copper,SCXXXX,,17/5/25,19/5/25,18/5/30,,"4,000,000",AUD,,,200.1596,AUD,,,,,,,Annual,,ACT/360,,AZWIMV28ZUITFI6VP416,5493001KJTIIGC8Y1R12,AZWIMV28ZUITFI6VP416,AZWIMV28ZUITFI6VP416,Sell,Short,293698,MMBtu,N,,,19/5/25,AUD,Physical,2025-05-20T19:00:00,"-213,300",AUD,Mark-to-Market,Counterparty Statement,Partially Collateralised,N,CSA-9593,"42,008","37,322","213,300","25,919","31,069","6,379",AUD,,,,,,,,,,,,,,,None,,NS-112,MA-252,AZWIMV28ZUITFI6VP416,,
31/5/25,99999990293,99990001,SEF,Manual,254900F6KD0V3NHL4K90,AkbarBank SG,SG,X0LH4ZTTH1APML896A70,Counterparty 104 Pte Ltd,CN,Fund,AA,Interest Rate,Swap,Overnight Index Swap,OTC Derivative,Interest Rate,SORA,SORA,SRXXXX,,16/6/25,16/6/25,15/9/25,,"150,000,000",JPY,,,0.045069,JPY,0.045069,,BBSW,,175.64,,Monthly,,ACT/365,,254900F6KD0V3NHL4K90,X0LH4ZTTH1APML896A70,X0LH4ZTTH1APML896A70,254900F6KD0V3NHL4K90,Buy,Long,,,Y,LCHLGB2LXXX,2025-06-16T08:00:00,17/6/25,JPY,Cash,2025-06-19T19:00:00,"5,355,804",JPY,Mark-to-Market,Market Data Vendor,Uncollateralised,Y,CSA-8082,"2,200,943","1,339,009","200,470","5,355,804","744,527","1,471,825",JPY,,,,,,,,,,,,,,,GMRA,2002,NS-101,MA-239,,,5JP9NZ8A1DFQV2JOIZ72
31/5/25,99999990294,99990001,Bilateral,TriOptima,254900F6KD0V3NHL4K90,AkbarBank SG,SG,9J9WIPOJ2ARM4V6KGV78,Counterparty 746 Capital,DE,Sovereign,BBB,Foreign Exchange,Forward,FX Forward,OTC Derivative,Currency Pair,CNH/USD,CNH/USD,FFCXXX,,16/6/25,16/6/25,15/12/25,,"100,000,000",CNH,," 168,484,500 ", 1.68485 ,USD,,,,,,,Monthly,,ACT/360,,9J9WIPOJ2ARM4V6KGV78,5493001KJTIIGC8Y1R12,9J9WIPOJ2ARM4V6KGV78,5493001KJTIIGC8Y1R12,Sell,Long,,,Y,LCHLGB2LXXX,2025-06-16T05:00:00,18/6/25,CNH,Cash,2025-06-17T19:00:00,"-2,652,050",CNH,Mark-to-Model,Internal Model,Fully Collateralised,N,CSA-7860,"2,808,960","908,112","1,989,838","1,829,481","961,009","626,484",CNH,,,,,,,,,,,,,,,None,1992,NS-136,MA-218,,,MTMVT375KYX4HVZTO796
31/5/25,99999990295,99990001,OTC,TriOptima,254900F6KD0V3NHL4K90,AkbarBank SG,SG,O40ISKZYIIXQJCO0OD86,Counterparty 878 Pte Ltd,CN,Sovereign,AA,Foreign Exchange,Forward,NDF,OTC Derivative,Currency Pair,EUR/JPY,EUR/JPY,FFCXXX,,4/1/26,6/1/26,7/4/26,,"8,000,000",EUR,," 5,891,032 ", 0.73638 ,JPY,,,,,,,Semi-Annual,,30/360,,O40ISKZYIIXQJCO0OD86,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,O40ISKZYIIXQJCO0OD86,Sell,Short,,,N,,,5/1/26,EUR,Physical,2026-01-06T19:00:00,"-404,036",EUR,Mark-to-Market,Market Data Vendor,Partially Collateralised,Y,CSA-3765,"43,747","74,577","404,036", -   ,"13,293","61,532",EUR,,,,,,,,,,,,,,,ISDA,2018,NS-129,MA-246,,,
31/5/25,99999990296,99990001,SEF,TriOptima,254900F6KD0V3NHL4K90,AkbarBank SG,SG,JBCD1T30ETTJ265PUU43,Counterparty 774 Pte Ltd,FR,Broker Dealer,A,Interest Rate,Swap,Interest Rate Swap,OTC Derivative,Interest Rate,BBSW,BBSW,SRXXXX,,2/1/26,4/1/26,4/1/27,,"200,000,000",HKD,,,0.006323,HKD,0.006323,,SONIA,HIBOR,208.92,233.83,Quarterly,Monthly,ACT/360,ACT/360,5493001KJTIIGC8Y1R12,JBCD1T30ETTJ265PUU43,5493001KJTIIGC8Y1R12,JBCD1T30ETTJ265PUU43,Buy,Long,,,Y,CMEGUS33XXX,2026-01-02T03:00:00,3/1/26,HKD,Physical,2026-01-02T19:00:00,"3,903,130",HKD,Mark-to-Model,Market Data Vendor,Uncollateralised,N,CSA-4127,"1,834,662","1,387,186", -   ,"3,903,130","1,429,159","917,273",HKD,,,,,,,,,,,,,,,ISDA,2002,NS-114,MA-222,,,
31/5/25,99999990297,99990001,SEF,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,PIUGB5FXWU85DRDRJJ92,Counterparty 937 Capital,GB,Insurance,B,Interest Rate,Swap,Interest Rate Swap,OTC Derivative,Interest Rate,SORA,SORA,SRXXXX,,25/6/25,30/6/25,29/6/28,,"1,200,000,000",EUR,,,0.022546,EUR,0.022546,,HIBOR,SOFR,232.41,181.21,Annual,Quarterly,ACT/360,ACT/365,5493001KJTIIGC8Y1R12,PIUGB5FXWU85DRDRJJ92,5493001KJTIIGC8Y1R12,PIUGB5FXWU85DRDRJJ92,Buy,Long,,,N,,,26/6/25,EUR,Physical,2025-06-25T19:00:00,"16,585,449",EUR,Mark-to-Model,Internal Model,Fully Collateralised,Y,CSA-1151,"30,401,298","29,602,639","21,262,225","8,383,117","10,488,010","9,310",EUR,,,,,,,,,,,,,,,GMRA,1992,NS-120,MA-202,,,
31/5/25,99999990298,99990001,OTC,TriOptima,254900F6KD0V3NHL4K90,AkbarBank SG,SG,6W023ETMN1B6CCGCFS63,Counterparty 850 Pte Ltd,JP,Corporate,AA,Interest Rate,Option,Cap,OTC Derivative,Interest Rate,EURIBOR,EURIBOR,SRXXXX,,27/1/25,28/1/25,28/1/26,,"65,000,000",GBP,,,0.061142,GBP,0.061142,,SOFR,,72.29,,Annual,,30/360,,6W023ETMN1B6CCGCFS63,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,Sell,Long,,,N,,,29/1/25,GBP,Cash,2025-01-27T19:00:00,"2,160,304",GBP,Mark-to-Market,Market Data Vendor,One-way CSA,N,CSA-2691,"1,431,025","172,760","459,187","2,160,304","417,003","225,342",GBP,Put,Bermudan,146.1837,GBP,1108548.23,GBP,29/1/25,8/11/25,,,,,,,ISDA,2018,NS-124,MA-230,,,
31/5/25,99999990299,99990001,MTF,Manual,254900F6KD0V3NHL4K90,AkbarBank SG,SG,2XE9V5GF1TW1CWXZNT41,Counterparty 868 Pte Ltd,AU,Bank,B,Commodity,Option,Commodity Option,OTC Derivative,Commodity,NATURAL_GAS,Natural Gas,OCXXXX,,16/9/25,16/9/25,14/9/35,,"5,000,000",USD,,,96.1936,USD,,,,,,,Quarterly,,ACT/365,,254900F6KD0V3NHL4K90,2XE9V5GF1TW1CWXZNT41,254900F6KD0V3NHL4K90,2XE9V5GF1TW1CWXZNT41,Buy,Long,14417,Shares,Y,SGXASGSGXXX,2025-09-16T02:00:00,17/9/25,USD,Physical,2025-09-17T19:00:00,"-207,819",USD,Mark-to-Market,Market Data Vendor,Partially Collateralised,N,CSA-4703,"70,459","71,523","1,843", -   ,"49,296","24,586",USD,Put,European,120.6671,USD,115787.08,USD,18/9/25,23/7/35,,,,,,,None,,NS-120,MA-217,2XE9V5GF1TW1CWXZNT41,,C6C9N5Z3P764ITYGZN11
31/5/25,99999990300,99990001,Bilateral,Manual,254900F6KD0V3NHL4K90,AkbarBank SG,SG,MWG7YKJVJ2UZDAKIPC26,Counterparty 329 Capital,FR,Corporate,BB,Interest Rate,Option,Cap,OTC Derivative,Interest Rate,TONAR,TONAR,SRXXXX,,21/1/25,23/1/25,22/1/32,,"15,000,000",SGD,,,0.037741,SGD,0.037741,0.0189,TONAR,,205.25,,Semi-Annual,,ACT/365,,254900F6KD0V3NHL4K90,MWG7YKJVJ2UZDAKIPC26,254900F6KD0V3NHL4K90,MWG7YKJVJ2UZDAKIPC26,Buy,Long,,,N,,,23/1/25,SGD,Physical,2025-01-24T19:00:00,"653,287",SGD,Mark-to-Market,Market Data Vendor,One-way CSA,Y,CSA-2155,"228,078","408,697", -   ,"653,287","36,647","69,223",SGD,Put,European,89.0468,SGD,39308.14,SGD,23/1/25,23/11/31,,,,,,,ISDA,1992,NS-158,MA-234,,,
31/5/25,99999990301,99990001,Bilateral,MarkitWire,254900F6KD0V3NHL4K90,AkbarBank SG,SG,QHP0AYFBQ3F6HGIUYJ48,Counterparty 843 Investments,JP,Bank,A,Foreign Exchange,Swap,Cross Currency Swap,OTC Derivative,Currency Pair,GBP/EUR,GBP/EUR,SFCXXX,,30/7/25,31/7/25,30/7/28,,"9,000,000",GBP,"6,437,389",EUR,0.724282,EUR,0.034729,,SOFR,HIBOR,249.83,118.71,Annual,Semi-Annual,ACT/365,ACT/365,5493001KJTIIGC8Y1R12,QHP0AYFBQ3F6HGIUYJ48,5493001KJTIIGC8Y1R12,5493001KJTIIGC8Y1R12,Buy,Short,,,N,,,31/7/25,GBP,Physical,2025-07-30T19:00:00,"646,239",GBP,Mark-to-Model,Counterparty Statement,Fully Collateralised,Y,CSA-8454,"92,288","23,199","28,183","646,239","65,308","2,459",GBP,,,,,,,,,,,,,,,ISDA,,NS-116,MA-216,,,
31/5/25,99999990302,99990001,OTC,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,AOPGOZSFLZTEAYBOK167,Counterparty 459 Bank,JP,Corporate,AAA,Foreign Exchange,Option,FX Option,OTC Derivative,Currency Pair,GBP/USD,GBP/USD,SFCXXX,,4/2/25,4/2/25,3/2/30,,"100,000,000",GBP,,,1.323073,USD,,,,,,,At Maturity,,ACT/365,,AOPGOZSFLZTEAYBOK167,254900F6KD0V3NHL4K90,AOPGOZSFLZTEAYBOK167,254900F6KD0V3NHL4K90,Sell,Short,,,Y,CMEGUS33XXX,2025-02-04T06:00:00,6/2/25,GBP,Cash,2025-02-07T19:00:00,"-3,274,837",GBP,Mark-to-Market,Counterparty Statement,Uncollateralised,N,CSA-1434,"2,360,416","497,231","3,274,837", -   ,"818,544","726,893",GBP,Put,European,1.678933,USD,3518092.91,GBP,6/2/25,24/12/29,,,,,,,ISDA,2018,NS-139,MA-244,AOPGOZSFLZTEAYBOK167,33AE25O4UTMMC27GHE66,1DCRBKFRSSFWV12ROO39
31/5/25,99999990303,99990001,Bilateral,Manual,254900F6KD0V3NHL4K90,AkbarBank SG,SG,WNYH43PG3NT1JR65JM81,Counterparty 942 Capital,DE,Asset Manager,BBB,Interest Rate,Option,Floor,OTC Derivative,Interest Rate,BBSW,BBSW,SRXXXX,,28/9/25,3/10/25,2/10/30,,"1,300,000,000",CNH,,,0.008281,CNH,0.008281,,SORA,,32.04,,At Maturity,,ACT/365,,254900F6KD0V3NHL4K90,WNYH43PG3NT1JR65JM81,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,Buy,Short,,,N,,,29/9/25,CNH,Physical,2025-09-29T19:00:00,"60,534,426",CNH,Mark-to-Model,Internal Model,Partially Collateralised,Y,CSA-5104,"34,887,303","18,782,597", -   ,"60,534,426","8,598,356","6,180,669",CNH,Call,Bermudan,144.4315,CNH,21332569.91,CNH,30/9/25,23/9/30,,,,,,,None,2002,NS-123,MA-220,,,
31/5/25,99999990304,99990001,MTF,MarkitWire,254900F6KD0V3NHL4K90,AkbarBank SG,SG,BLYDADFHDFU1E0E3M943,Counterparty 906 Capital,JP,Fund,AAA,Equity,Option,Equity Option,OTC Derivative,Single Name Equity,MSFT,MSFT US Equity,OESXXX,US5398676875,31/1/26,31/1/26,31/1/27,,"900,000,000",USD,,,113.1222,USD,,,,,,,Semi-Annual,,ACT/360,,254900F6KD0V3NHL4K90,BLYDADFHDFU1E0E3M943,254900F6KD0V3NHL4K90,BLYDADFHDFU1E0E3M943,Buy,Long,434357,Shares,N,,,1/2/26,USD,Cash,2026-02-01T19:00:00,"-43,683,530",USD,Mark-to-Market,Market Data Vendor,Fully Collateralised,Y,CSA-8149,"25,168,529","1,986,562","43,683,530", -   ,"5,467,956","3,812,045",USD,Call,American,230.004,USD,22293071.16,USD,2/2/26,11/1/27,,,,,,,ISDA,,NS-154,MA-229,,,
31/5/25,99999990305,99990001,OTC,TriOptima,254900F6KD0V3NHL4K90,AkbarBank SG,SG,EOLVI8JZ3GLYP3QUKL50,Counterparty 289 Holdings,GB,Bank,BBB,Equity,Option,Equity Option,OTC Derivative,Single Name Equity,Toyota,Toyota JP Equity,OESXXX,US4191392407,2/8/25,4/8/25,3/8/28,,"700,000,000",GBP,,,25.64,GBP,,,,,,,Annual,,ACT/365,,EOLVI8JZ3GLYP3QUKL50,5493001KJTIIGC8Y1R12,EOLVI8JZ3GLYP3QUKL50,EOLVI8JZ3GLYP3QUKL50,Sell,Long,169870,Metric Tonnes,N,,,4/8/25,GBP,Physical,2025-08-04T19:00:00,"-2,362,887",GBP,Mark-to-Market,Counterparty Statement,Uncollateralised,Y,CSA-6234,"17,659,134","6,662,545","2,362,887", -   ,"2,412,904","4,334,599",GBP,Put,American,196.9992,GBP,20396511.2,GBP,4/8/25,22/7/28,,,,,,,None,2002,NS-138,MA-253,,,
31/5/25,99999990306,99990001,SEF,TriOptima,254900F6KD0V3NHL4K90,AkbarBank SG,SG,EJQ2RFEE4NZ3AN71JW60,Counterparty 768 Investments,IN,Sovereign,BBB,Equity,Swap,Equity Swap,OTC Derivative,Single Name Equity,AAPL,AAPL US Equity,SESXXX,US5390965126,10/8/25,10/8/25,8/2/26,,"600,000,000",JPY,,,52.0425,JPY,,,,,,,Semi-Annual,,30/360,,EJQ2RFEE4NZ3AN71JW60,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,Sell,Short,103543,MMBtu,Y,LCHLGB2LXXX,2025-08-10T06:00:00,11/8/25,JPY,Cash,2025-08-12T19:00:00,"-26,575,524",JPY,Mark-to-Market,Market Data Vendor,Partially Collateralised,Y,CSA-2832,"16,364,031","15,560,904","471,785", -   ,"5,227,201","4,256,785",JPY,,,,,,,,,,,,,,,ISDA,1992,NS-127,MA-253,,ZUEKUWVFBBXFC6HT8Q26,LNDAN0A2IIPUCJ7OAM95
31/5/25,99999990307,99990001,OTC,TriOptima,254900F6KD0V3NHL4K90,AkbarBank SG,SG,TAPNAQXRQEBYG1ZQ3A13,Counterparty 802 Holdings,JP,Sovereign,AA,Foreign Exchange,Option,FX Option,OTC Derivative,Currency Pair,AUD/HKD,AUD/HKD,SFCXXX,,29/5/25,31/5/25,30/5/30,,"200,000,000",AUD,,,0.959188,HKD,,,,,,,At Maturity,,ACT/360,,TAPNAQXRQEBYG1ZQ3A13,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,Sell,Long,,,N,,,30/5/25,AUD,Physical,2025-05-29T19:00:00,"10,564,337",AUD,Mark-to-Model,Counterparty Statement,Fully Collateralised,Y,CSA-6731,"1,019,738","21,558", -   ,"10,564,337","1,842,468","1,480,340",AUD,Put,American,1.793576,HKD,1559983,AUD,31/5/25,10/4/30,,,,,,,GMRA,2002,NS-138,MA-223,TAPNAQXRQEBYG1ZQ3A13,,
31/5/25,99999990308,99990001,OTC,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,UU61L32898LZCOF2R885,Counterparty 119 Bank,FR,Fund,A,Interest Rate,Swap,Basis Swap,OTC Derivative,Interest Rate,HIBOR,HIBOR,SRXXXX,,12/1/25,14/1/25,13/1/30,,"280,000,000",SGD,,,0.058818,SGD,0.058818,0.064478,SORA,SONIA,237.18,48.54,At Maturity,Quarterly,ACT/365,ACT/365,UU61L32898LZCOF2R885,5493001KJTIIGC8Y1R12,5493001KJTIIGC8Y1R12,5493001KJTIIGC8Y1R12,Sell,Long,,,Y,SGXASGSGXXX,2025-01-12T04:00:00,13/1/25,SGD,Cash,2025-01-15T19:00:00,"7,201,639",SGD,Mark-to-Model,Market Data Vendor,One-way CSA,Y,CSA-2914,"3,061,509","7,385,966", -   ,"1,974,697","2,093,563","2,045,463",SGD,,,,,,,,,,,,,,,None,,NS-136,MA-256,,,YA9W73CGWKLHNMY7YD10
31/5/25,99999990309,99990001,OTC,Manual,254900F6KD0V3NHL4K90,AkbarBank SG,SG,ZDON7587WJ6X96Z6G843,Counterparty 894 Bank,US,Sovereign,BBB,Interest Rate,Swap,Interest Rate Swap,OTC Derivative,Interest Rate,SONIA,SONIA,SRXXXX,,23/10/25,28/10/25,26/10/32,,"16,000,000",USD,,,0.040967,USD,0.040967,,HIBOR,HIBOR,232.79,146.04,Annual,Annual,30/360,ACT/365,ZDON7587WJ6X96Z6G843,254900F6KD0V3NHL4K90,ZDON7587WJ6X96Z6G843,ZDON7587WJ6X96Z6G843,Sell,Short,,,Y,CMEGUS33XXX,2025-10-23T01:00:00,24/10/25,USD,Physical,2025-10-23T19:00:00,"721,494",USD,Mark-to-Market,Internal Model,One-way CSA,Y,CSA-8634,"150,064","328,316", -   ,"721,494","74,511","62,069",USD,,,,,,,,,,,,,,,None,2002,NS-120,MA-242,ZDON7587WJ6X96Z6G843,,V6N7VD31X6U26O5V0919
31/5/25,99999990310,99990001,OTC,Manual,254900F6KD0V3NHL4K90,AkbarBank SG,SG,YKJMM6USAPM0VI9VCL38,Counterparty 189 Bank,HK,Fund,BBB,Interest Rate,Option,Cap,OTC Derivative,Interest Rate,SONIA,SONIA,SRXXXX,,26/2/26,3/3/26,2/3/31,,"55,000,000",CNH,,,0.041442,CNH,0.041442,0.03964,SOFR,,6.51,,Quarterly,,30/360,,5493001KJTIIGC8Y1R12,YKJMM6USAPM0VI9VCL38,YKJMM6USAPM0VI9VCL38,YKJMM6USAPM0VI9VCL38,Buy,Short,,,N,,,27/2/26,CNH,Physical,2026-02-27T19:00:00,"-2,238,130",CNH,Mark-to-Model,Market Data Vendor,Fully Collateralised,Y,CSA-1071,"795,418","123,480","2,238,130", -   ,"515,245","204,038",CNH,Put,American,153.5454,CNH,164513.18,CNH,28/2/26,21/2/31,,,,,,,GMRA,2002,NS-145,MA-221,,KG9PFJ4A0UB2ZGJKJ893,
31/5/25,99999990311,99990001,MTF,TriOptima,254900F6KD0V3NHL4K90,AkbarBank SG,SG,NOI50MDQ0CB7LPZYJ182,Counterparty 117 Bank,US,Sovereign,BB,Foreign Exchange,Option,FX Option,OTC Derivative,Currency Pair,AUD/EUR,AUD/EUR,SFCXXX,,19/12/25,20/12/25,20/12/26,,"50,000,000",AUD,,,1.149494,EUR,,,,,,,At Maturity,,ACT/360,,254900F6KD0V3NHL4K90,NOI50MDQ0CB7LPZYJ182,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,Buy,Long,,,N,,,20/12/25,AUD,Cash,2025-12-22T19:00:00,"-546,672",AUD,Mark-to-Model,Internal Model,Partially Collateralised,Y,CSA-7846,"1,407,827","693,341","67,135", -   ,"21,062","27,827",AUD,Call,European,1.16418,EUR,1322117.15,AUD,21/12/25,2/12/26,,,,,,,GMRA,2018,NS-111,MA-229,,,
31/5/25,99999990312,99990001,Bilateral,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,5882K9JDZMJK7BFK0916,Counterparty 398 Capital,GB,Insurance,BB,Interest Rate,Option,Cap,OTC Derivative,Interest Rate,EURIBOR,EURIBOR,SRXXXX,,2/8/25,7/8/25,6/8/30,,"10,000,000",JPY,,,0.053655,JPY,0.053655,,BBSW,,77.98,,Quarterly,,30/360,,5882K9JDZMJK7BFK0916,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,5882K9JDZMJK7BFK0916,Sell,Long,,,N,,,4/8/25,JPY,Cash,2025-08-03T19:00:00,"-96,063",JPY,Mark-to-Market,Market Data Vendor,Uncollateralised,N,CSA-5213,"208,432","77,121","68,528", -   ,"11,953","2,685",JPY,Put,European,219.1079,JPY,39067.41,JPY,4/8/25,5/7/30,,,,,,,None,,NS-102,MA-221,,,
31/5/25,99999990313,99990001,Bilateral,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,MEZYT4XEJ37MHLQI9X40,Counterparty 482 Capital,GB,Sovereign,A,Foreign Exchange,Option,FX Option,OTC Derivative,Currency Pair,JPY/AUD,JPY/AUD,SFCXXX,,13/2/25,18/2/25,20/5/25,,"17,000,000",JPY,,,1.717154,AUD,,,,,,,Semi-Annual,,ACT/360,,5493001KJTIIGC8Y1R12,MEZYT4XEJ37MHLQI9X40,5493001KJTIIGC8Y1R12,5493001KJTIIGC8Y1R12,Buy,Long,,,N,,,14/2/25,JPY,Cash,2025-02-13T19:00:00,"-78,115",JPY,Mark-to-Model,Internal Model,Uncollateralised,N,CSA-6932,"352,991","397,517","78,115", -   ,"4,773","30,024",JPY,Put,European,0.693176,AUD,457977.06,JPY,15/2/25,2/5/25,,,,,,,None,,NS-110,MA-243,,,
31/5/25,99999990314,99990001,OTC,Manual,254900F6KD0V3NHL4K90,AkbarBank SG,SG,CFAL4X4R3VO1U2TQKW29,Counterparty 492 Holdings,HK,Insurance,B,Interest Rate,Option,Floor,OTC Derivative,Interest Rate,SORA,SORA,SRXXXX,,27/1/26,29/1/26,29/1/27,,"20,000,000",SGD,,,0.030051,SGD,0.030051,0.052084,BBSW,,205.24,,Quarterly,,ACT/365,,5493001KJTIIGC8Y1R12,CFAL4X4R3VO1U2TQKW29,5493001KJTIIGC8Y1R12,CFAL4X4R3VO1U2TQKW29,Buy,Long,,,Y,CMEGUS33XXX,2026-01-27T08:00:00,28/1/26,SGD,Cash,2026-01-29T19:00:00,"1,281,461",SGD,Mark-to-Market,Internal Model,Uncollateralised,Y,CSA-9488,"597,219","143,013","393,320","347,359","74,389","138,596",SGD,Call,Bermudan,77.5656,SGD,548393.85,SGD,29/1/26,1/12/26,,,,,,,None,2018,NS-138,MA-214,,,C6DNV6ZKSCW2QQVB9136
31/5/25,99999990315,99990001,MTF,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,H6ND3MR8ACJJ0QJW5I11,Counterparty 442 Capital,IN,Insurance,BB,Interest Rate,Option,Cap,OTC Derivative,Interest Rate,BBSW,BBSW,SRXXXX,,2/6/25,3/6/25,1/6/35,,"1,000,000,000",SGD,,,0.018462,SGD,0.018462,,SONIA,,84.06,,At Maturity,,30/360,,H6ND3MR8ACJJ0QJW5I11,254900F6KD0V3NHL4K90,254900F6KD0V3NHL4K90,H6ND3MR8ACJJ0QJW5I11,Sell,Short,,,N,,,3/6/25,SGD,Physical,2025-06-03T19:00:00,"-79,212,821",SGD,Mark-to-Model,Counterparty Statement,Fully Collateralised,N,CSA-5831,"5,235,148","7,437,198","79,212,821", -   ,"9,664,762","2,356,002",SGD,Call,European,231.1555,SGD,37121970.66,SGD,4/6/25,18/3/35,,,,,,,ISDA,2002,NS-126,MA-256,,,
31/5/25,99999990316,99990001,Bilateral,Internal,254900F6KD0V3NHL4K90,AkbarBank SG,SG,L3VENQYP7BHJR7SS4P64,Counterparty 836 Capital,GB,Asset Manager,A,Interest Rate,Option,Cap,OTC Derivative,Interest Rate,SORA,SORA,SRXXXX,,29/7/25,29/7/25,27/1/26,,"250,000,000",HKD,,,0.056738,HKD,0.056738,0.061368,EURIBOR,,-41.53,,Annual,,ACT/360,,L3VENQYP7BHJR7SS4P64,254900F6KD0V3NHL4K90,L3VENQYP7BHJR7SS4P64,254900F6KD0V3NHL4K90,Sell,Long,,,N,,,31/7/25,HKD,Cash,2025-08-01T19:00:00,"-6,588,485",HKD,Mark-to-Market,Internal Model,Uncollateralised,N,CSA-9921,"1,892,424","226,920","6,588,485", -   ,"2,118,590","1,394,002",HKD,Put,Bermudan,194.4081,HKD,712989.22,HKD,31/7/25,5/12/25,,,,,,,GMRA,,NS-104,MA-220,,,
